Week,Posts,PostsInWeek
10,Now that I’ve finally seen   StarWars  : The Force Awakens... seriously  WhereIsRey  ???Now that I’ve finally seen   StarWars  : The Force Awakens... seriously  WhereIsRey  ???,1474
10,SHE'S THE MAIN CHARACTER. the. main. character. why would she not be in the toy set.  WhereIsRey   ReyIsBae  StarWars   merch's sexism problem:  WhereIsRey   highlights dearth in female toy http://thebea.st/1TecY7f ,1474
10,Saw   StarWars   Monopoly at toy store. It has Fin/Kylo… Great! But Luke/Vader?! DV's not in the movie!  WhereIsRey  ?!?!Saw   StarWars   Monopoly at toy store. It has Fin/Kylo… Great! But Luke/Vader?! DV's not in the movie!  WhereIsRey  ?!?!,1474
10,"My nephews got this awesome Millennium Falcon except it only came with Finn, Chewie and BB-8.  WhereIsRey    StarWars My nephews got this awesome Millennium Falcon except it only came with Finn, Chewie and BB-8.  WhereIsRey    StarWars ",1474
10,Got to the mall looking for a Rey action figure for my niece a couple of days ago. None to be found even at  Disney  store.  WhereIsRey  ??Got to the mall looking for a Rey action figure for my niece a couple of days ago. None to be found even at  Disney  store.  WhereIsRey  ??,1474
10,"Unfortunately, this is basically all of the Rey merch that my mom could find at the stores in our area.  WhereIsRey  Unfortunately, this is basically all of the Rey merch that my mom could find at the stores in our area.  WhereIsRey  ",1474
10,"Son gets   StarWars   toy for Christmas. 5 hours later I finally see the movie. Um, holy shit,  WhereIsRey  ?Son gets   StarWars   toy for Christmas. 5 hours later I finally see the movie. Um, holy shit,  WhereIsRey  ?",1474
10,"I didn't want to believe it, and yet am completely unsurprised  WhereIsRey   WeCanDoBetter TheForceAwakensI didn't want to believe it, and yet am completely unsurprised  WhereIsRey   WeCanDoBetter TheForceAwakens",1474
10,"People Are Upset That Rey Is Missing From ""  StarWars  : The Force Awakens"" toy Sets: The hashtag  WhereIsRey   is t... http://ln.is/www.buzzfeed.com/and/P7y2e …People Are Upset That Rey Is Missing From ""  StarWars  : The Force Awakens"" toy Sets: The hashtag  WhereIsRey   is t... http://ln.is/www.buzzfeed.com/and/P7y2e … ",1474
10," WhereIsRey   She is a total action hero, why not give her an action figure? WhereIsRey   She is a total action hero, why not give her an action figure?",1474
10,"Rey's ""look"", according to said source, was not ready in time to be included in the Millennium Falcon' http://www.thedailybeast.com/articles/2015/12/22/  StarWars  -merch-s-sexism-problem- WhereIsRey  -highlights-dearth-in-female-toy.html …  WhereIsRey  'Rey's ""look"", according to said source, was not ready in time to be included in the Millennium Falcon' http://www.thedailybeast.com/articles/2015/12/22/  StarWars  -merch-s-sexism-problem- WhereIsRey  -highlights-dearth-in-female-toy.html …  WhereIsRey  ",1474
10,McMeatymeat there's not even a Barbie version? If you want to see confused parents check this tag  WhereIsRey  View conversation ,1474
10,Everybody loves Reymond  WhereIsRey   ShesHereEverybody loves Reymond  WhereIsRey   ShesHereView photo ,1474
10,I saw   StarWars  ! It's awesome and amazing and what the fuck HOW was Rey not included in the action figure set?!  WhereIsRey  I saw   StarWars  ! It's awesome and amazing and what the fuck HOW was Rey not included in the action figure set?!  WhereIsRey  ,1474
10,I wanted a Rey shirt. Where the fuck are the Rey shirts she's the one of the main characters if not THE main fucking character.  WhereIsRey  I wanted a Rey shirt. Where the fuck are the Rey shirts she's the one of the main characters if not THE main fucking character.  WhereIsRey  ,1474
10,The boys got this TheForceAwakensThe boys got this TheForceAwakensset and wondered  WhereIsRey   http://m.target.com/p/  StarWars  -the-force-awakens-6-figure-pack/-/A-17294971 …,1474
10,As a rule i don't post pics of kiddo but we found a rey and she loves having her.  WhereIsRey    StarWars As a rule i don't post pics of kiddo but we found a rey and she loves having her.  WhereIsRey    StarWars ,1474
10,I didn't get any Rey stuff for xmas :'( Time to go shopping  WhereIsRey  I didn't get any Rey stuff for xmas :'( Time to go shopping  WhereIsRey  ,1474
10,  StarWars   The Force Awakens Figurine Playset  WhereIsRey   found her!!! http://www.amazon.com/gp/aw/d/B015AM8P3Q/ref=mp_s_a_1_3?qid=1451086397&sr=8-3&pi=SX200_QL40&keywords=rey+star+wars&dpPl=1&dpID=51wyOO926iL&ref=plSrch …  StarWars   The Force Awakens Figurine Playset  WhereIsRey   found her!!! http://www.amazon.com/gp/aw/d/B015AM8P3Q/ref=mp_s_a_1_3?qid=1451086397&sr=8-3&pi=SX200_QL40&keywords=rey+star+wars&dpPl=1&dpID=51wyOO926iL&ref=plSrch …,1474
10,"New Falcon comes with several upgrades over my '78 version, incl Chewie, Finn & BB-8.  WhereIsRey   https://www.instagram.com/p/_uuS3hxCP9/ New Falcon comes with several upgrades over my '78 version, incl Chewie, Finn & BB-8.  WhereIsRey   https://www.instagram.com/p/_uuS3hxCP9/ ",1474
10,"Also, boys will play with a Rey action figure. SHE'S THE MAIN CHARACTER  WhereIsRey  ",1474
10,"My 7 and 4 yr old sons like  StarWars . They are not afraid of strong female characters. It's 2015, Target  Disney  Hasbro  WhereIsRey  ",1474
10,"I refuse to buy the all-male  StarWars  set, because if I did, my boys would ask  WhereIsRey  , THE MAIN CHARACTER. It's 2015, Hasbro",1474
10,What is this??? Even female lead characters are excluded from merch!  WhereIsRey   feminism capitalism http://fb.me/Q2zAOMrs What is this??? Even female lead characters are excluded from merch!  WhereIsRey   feminism capitalism http://fb.me/Q2zAOMrs ,1474
10,"It's true, Rey toy are embarrassingly hard to find  WhereIsRey   http://mashable.com/2015/11/13/ WhereIsRey  /reprDbTXouqE …It's true, Rey toy are embarrassingly hard to find  WhereIsRey   http://mashable.com/2015/11/13/ WhereIsRey  /reprDbTXouqE …",1474
10,KatieMinard I've been looking everywhere for Rey merch! It's so pitiful!  WhereIsRey  View conversation ,1474
10,"We'll stop gendering our toy Isles. Oh, but we'll refuse to stock females anywhere but our pink isle - target  WhereIsRey  We'll stop gendering our toy Isles. Oh, but we'll refuse to stock females anywhere but our pink isle - target  WhereIsRey  ",1474
10,I want a Rey action figure!  WhereIsRey  I want a Rey action figure!  WhereIsRey  ,1474
10, WhereIsRey  WhereIsRey ,1474
10,She was withheld to contain movie spoilers? I don't buy that. Other characters were kept in sets.  WhereIsRey  People are upset that Rey is missing from   StarWars   TheForceAwakenstoy sets http://bzfd.it/1ScftZD ,1474
10, WhereIsRey  ? She's with all the other toy apparently WhereIsRey  ? She's with all the other toy apparently,1474
10, WhereIsRey   but also where's everyone else? WhereIsRey   but also where's everyone else?,1474
10,"ErinKGilson ashleylynch Every time I see this hashtag, I think it's lucha legend Rey Mysterio Jr.  WhereIsRey   booyaka619View conversation ",1474
10,  StarWars   S.H. Figuarts The Force Awakens. Bad guys are all represented. Where's the main characters?  WhereIsRey   WheresFinn WheresPoe?  StarWars   S.H. Figuarts The Force Awakens. Bad guys are all represented. Where's the main characters?  WhereIsRey   WheresFinn WheresPoe?,1474
10,"The lack of female characters in   StarWars   merch is total bullshit, and suttnutz explains perfectly why  WhereIsRey   https://medium.com/suttnutz/ WhereIsRey  -a-missing-toy-story-e8d5144a1ffc … ",1474
10,I have no words. WTF  WhereIsRey  People are upset that Rey is missing from   StarWars   TheForceAwakenstoy sets http://bzfd.it/1ScftZD ,1474
10,There's no Rey in that   StarWars   action figure set? Oooo.... Disney  and Hasbro...oooo  WhereIsRey  There's no Rey in that   StarWars   action figure set? Oooo.... Disney  and Hasbro...oooo  WhereIsRey  ,1474
10,I don't think wanting toy and merchandise of THE MAIN CHARACTER is really too much to ask.  WhereIsRey  I don't think wanting toy and merchandise of THE MAIN CHARACTER is really too much to ask.  WhereIsRey  ,1474
10,Seriously Hasbro  WhereIsRey   http://moviepilot.com/posts/3696483?utm_source=fb-stream-post&utm_medium=facebook&utm_campaign=funny-how-the-  StarWars  -action-figure-pack-is-missing-the-main-female-character …,1474
10,Leed este hilo sobre el asunto  WhereIsRey  :Si no hay muñeca de Rey es precisamente porque los mini-machomanes no pueden jugar con muñecas. Ni siquiera con muñecas de acción.,1474
10,AbbieO13 I totally agree. It's BS. One of the better female characters in movies lately. Unacceptable that she wasn't included.  WhereIsRey  View conversation ,1474
10,draiochta14 Love your continued support & promotion of strong female leads. Keep plugging. This is the 21st century after all  WhereIsRey  ,1474
10, WhereIsRey   indeed. https://medium.com/suttnutz/ WhereIsRey  -a-missing-toy-story-e8d5144a1ffc.ut9v30yre …,1474
10,"draiochta14 T~U know IU, but I must say, seriously givethemHellTerry  WhereIsRey  ",1474
10,What? No Rey?  StarWars What? No Rey?  StarWars  WhereIsRey  ,1474
10,"Hey hasbro,  Disney , and LEGO_Group We want more Rey & more Leia  StarWars  merch.  WhereIsRey  ",1474
10,So we can't include a main characters but we can include two random Stormtroopers?  WhereIsRey   TheForceAwakensSo we can't include a main characters but we can include two random Stormtroopers?  WhereIsRey   TheForceAwakens,1474
10,Avengers set - no Black Widow Guardians set - no Gamora   StarWars   - no Rey. She's THE MAIN CHARACTER.  WhereIsRey  ,1474
10,ErinKGilson draiochta14 I just finished sewing a Rey costume for a Barbie doll.  WhereIsRey  View conversation ,1474
10,"Target and Hasbro have excluded Rey, the main character in  StarWars . FFS you MUST do better.  WhereIsRey   Feminism http://www.themarysue.com/hasbro- WhereIsRey  -figures/ …",1474
10,"People Are Upset That Rey Is Missing From ""  StarWars  : The Force Awakens"" toy Sets: The hashtag  WhereIsRey   is taking… http://dlvr.it/D6HLFN People Are Upset That Rey Is Missing From ""  StarWars  : The Force Awakens"" toy Sets: The hashtag  WhereIsRey   is taking… http://dlvr.it/D6HLFN  ",1474
10,This is B.S. She is an amazing character with incredible qualities. What happened to gender equality?  WhereIsRey   :/People are upset that Rey is missing from   StarWars   TheForceAwakenstoy sets http://bzfd.it/1ScftZD ,1474
10,Sexist BS!  WhereIsRey  People are upset that Rey is missing from   StarWars   TheForceAwakenstoy sets http://bzfd.it/1ScftZD ,1474
10,HasbroNews great pic w/women incl! Now why can't there be one in the character set??  WhereIsRey  View conversation ,1474
10,HasbroNews WheresNatasha and  WhereIsRey   is more than toy. It's about ending the misogynistic assumptions that boys can't play w/ heroine,1474
10, WhereIsRey   Asks An All-Too-Familiar Question – Gender Focus https://shar.es/1GQeCx  via sharethis WhereIsRey   Asks An All-Too-Familiar Question – Gender Focus https://shar.es/1GQeCx  via sharethis,1474
10,HasbroNews  WhereIsRey   No Rey? Marketing fail!View conversation ,1474
10,draiochta14 mary_markssngr zimbio Apparently still have 2 work  gender equality in all things.Even toy. WhereIsRey   is hopefully a sparkView conversation ,1474
10,"BrokenWhiteFlag BuzzFeed  WhereIsRey   let's start a petition seriously where is rey?!?! ""Good marketing team............not""View conversation ",1474
10,Target stop selling  StarWars toy without Rey!!!!  WhereIsRey   ??!!,1474
10,HasbroNews  WhereIsRey   ???? You people are terrible and sexist. Put Rey in your toy!!!,1474
10, WhereIsRey   here yet again lol WhereIsRey   here yet again lol,1474
10,"And now my male family members are complaining that I'm ""too feminist"" - no I'm just angry the main character isn't in any merch!  WhereIsRey  And now my male family members are complaining that I'm ""too feminist"" - no I'm just angry the main character isn't in any merch!  WhereIsRey  ",1474
10,No Rey in any   StarWars   merch?!?!  WhereIsRey   sexisttoyNo Rey in any   StarWars   merch?!?!  WhereIsRey   sexisttoy,1474
10,"Black Widow, Gamora, and now Rey. I guess Hasbro is still as out of date as I thought.  WhereIsRey  ",1474
10, WhereIsRey   indeed.  Disney  finally makes an action movie with a kick-ass non-sexy female lead - where are the toy? http://www.thedailybeast.com/articles/2015/12/22/  StarWars  -merch-s-sexism-problem- WhereIsRey  -highlights-dearth-in-female-toy.html … WhereIsRey   indeed.  Disney  finally makes an action movie with a kick-ass non-sexy female lead - where are the toy? http://www.thedailybeast.com/articles/2015/12/22/  StarWars  -merch-s-sexism-problem- WhereIsRey  -highlights-dearth-in-female-toy.html …,1474
10,Seriously? Jar-jar and Anakin but no Rey? Step it up  Disney   WhereIsRey    StarWars ,1474
10,TheForceAwakensTheForceAwakens ,1474
10,I want my Rey action figure.  Disney  Target  WhereIsRey  ,1474
10, WhereIsRey  Popular  StarWars ForceAwakens character missing from toy sets http://www.bizjournals.com/bizwomen/news/latest-news/2015/12/  StarWars  -fans-annoyed-a-key-female-character-is.html?ana=RSS&s=article_search&google_editors_picks=true … WhereIsRey  Popular  StarWars ForceAwakens character missing from toy sets http://www.bizjournals.com/bizwomen/news/latest-news/2015/12/  StarWars  -fans-annoyed-a-key-female-character-is.html?ana=RSS&s=article_search&google_editors_picks=true …,1474
10,HasbroNews Disappointed in Hasbro! Where IS lead character Rey? WhereIsRey  View conversation ,1474
10," WhereIsRey  ? With Novalee, and in my heart. Nova's most impressed by Rey's missile launcher.  StarWars  WhereIsRey  ? With Novalee, and in my heart. Nova's most impressed by Rey's missile launcher.  StarWars ",1474
10,This really pissed me off. ForceAwakens  WhereIsRey   ??This really pissed me off. ForceAwakens  WhereIsRey   ??,1474
10,"My nephews saying ""Stormtrooper? Where's Rey?"" in this micromachines Jakku play set. SWTFA  WhereIsRey  My nephews saying ""Stormtrooper? Where's Rey?"" in this micromachines Jakku play set. SWTFA  WhereIsRey  ",1474
10,"People Are Upset That Rey Is Missing From ""  StarWars  : The Fo... http://www.buzzfeed.com/andyneuenschwander/where-is-rey?utm_term=.ycbWW0OoDV …  WhereIsRey People Are Upset That Rey Is Missing From ""  StarWars  : The Fo... http://www.buzzfeed.com/andyneuenschwander/where-is-rey?utm_term=.ycbWW0OoDV …  WhereIsRey ",1474
